Código Jurisdicción,Descripción Jurisdicción,Código Subjurisdicción,Descripción Subjurisdicción,Código Entidad,Descripción Entidad,Código Programa,Descripción Programa,Código Subprograma,Descripción Subprograma,Código Inciso,Descripción Inciso,Código Principal,Descripción Principal,Crédito 2019
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",20,"Desarrollos y Suministros para la Energía Nuclear",0,"Desarrollos y Suministros para la Energía Nuclear",3,"Servicios No Personales",7,"Pasajes y Viáticos", 11.557.999,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",20,"Desarrollos y Suministros para la Energía Nuclear",0,"Desarrollos y Suministros para la Energía Nuclear",3,"Servicios No Personales",8,"Impuestos, Derechos, Tasas y Juicios", 11.117.041,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",20,"Desarrollos y Suministros para la Energía Nuclear",0,"Desarrollos y Suministros para la Energía Nuclear",3,"Servicios No Personales",9,"Otros Servicios", 25.434.300,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",20,"Desarrollos y Suministros para la Energía Nuclear",0,"Desarrollos y Suministros para la Energía Nuclear",4,"Bienes de Uso",2,"Construcciones", 1.106.584.170,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",20,"Desarrollos y Suministros para la Energía Nuclear",0,"Desarrollos y Suministros para la Energía Nuclear",4,"Bienes de Uso",3,"Maquinaria y Equipo", 22.123.718,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",20,"Desarrollos y Suministros para la Energía Nuclear",0,"Desarrollos y Suministros para la Energía Nuclear",4,"Bienes de Uso",5,"Libros, Revistas y Otros Elementos Coleccionables", 56.299,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",20,"Desarrollos y Suministros para la Energía Nuclear",0,"Desarrollos y Suministros para la Energía Nuclear",4,"Bienes de Uso",8,"Activos Intangibles", 1.179.378,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",1,"Gastos en Personal",1,"Personal Permanente", 273.884.180,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",1,"Gastos en Personal",3,"Servicios Extraordinarios", 3.994.512,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",1,"Gastos en Personal",8,"Personal contratado", 206.689.654,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 20.071.808,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",2,"Bienes de Consumo",2,"Textiles y Vestuario", 134.669,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 56.345,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",2,"Bienes de Consumo",4,"Productos de Cuero y Caucho", 2.797,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 1.533.688,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",2,"Bienes de Consumo",6,"Productos de Minerales No Metálicos", 159.072,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",2,"Bienes de Consumo",7,"Productos Metálicos", 285.349,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 1.032.589,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",3,"Servicios No Personales",1,"Servicios Básicos", 34.133.920,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",3,"Servicios No Personales",2,"Alquileres y Derechos", 1.972.237,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 85.985.250,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 41.159.363,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 58.877.245,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",3,"Servicios No Personales",7,"Pasajes y Viáticos", 6.062.270,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",3,"Servicios No Personales",8,"Impuestos, Derechos, Tasas y Juicios", 7.864.545,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",3,"Servicios No Personales",9,"Otros Servicios", 20.607.486,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",4,"Bienes de Uso",2,"Construcciones", 45.316.309,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",4,"Bienes de Uso",3,"Maquinaria y Equipo", 40.635.088,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",4,"Bienes de Uso",5,"Libros, Revistas y Otros Elementos Coleccionables", 210.462,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",21,"Aplicaciones de la Tecnología Nuclear",0,"Aplicaciones de la Tecnología Nuclear",4,"Bienes de Uso",8,"Activos Intangibles", 189.735,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",1,"Gastos en Personal",1,"Personal Permanente", 243.841.555,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",1,"Gastos en Personal",3,"Servicios Extraordinarios", 12.020.088,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",1,"Gastos en Personal",8,"Personal contratado", 135.023.269,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 17.182.809,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",2,"Bienes de Consumo",2,"Textiles y Vestuario", 2.520.285,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 1.070.200,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",2,"Bienes de Consumo",4,"Productos de Cuero y Caucho", 1.710.006,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 4.854.170,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",2,"Bienes de Consumo",6,"Productos de Minerales No Metálicos", 92.603,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",2,"Bienes de Consumo",7,"Productos Metálicos", 252.554,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",2,"Bienes de Consumo",8,"Minerales", 240.979,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 3.214.810,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",3,"Servicios No Personales",1,"Servicios Básicos", 36.400.053,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",3,"Servicios No Personales",2,"Alquileres y Derechos", 3.533.695,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 88.615.692,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 33.243.122,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 13.869.864,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",3,"Servicios No Personales",7,"Pasajes y Viáticos", 14.552.159,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",3,"Servicios No Personales",8,"Impuestos, Derechos, Tasas y Juicios", 1.481.106,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",3,"Servicios No Personales",9,"Otros Servicios", 9.835.941,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",4,"Bienes de Uso",2,"Construcciones", 44.386.487,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",4,"Bienes de Uso",3,"Maquinaria y Equipo", 53.530.545,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",4,"Bienes de Uso",5,"Libros, Revistas y Otros Elementos Coleccionables", 328.321,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",22,"Acciones para la Seguridad Nuclear y Protección Ambiental",0,"Acciones para la Seguridad Nuclear y Protección Ambiental",4,"Bienes de Uso",8,"Activos Intangibles", 827.644,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",23,"Investigación y Aplicaciones no Nucleares",0,"Investigación y Aplicaciones no Nucleares",1,"Gastos en Personal",1,"Personal Permanente", 173.427.036,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",23,"Investigación y Aplicaciones no Nucleares",0,"Investigación y Aplicaciones no Nucleares",1,"Gastos en Personal",3,"Servicios Extraordinarios", 3.816.755,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",23,"Investigación y Aplicaciones no Nucleares",0,"Investigación y Aplicaciones no Nucleares",1,"Gastos en Personal",8,"Personal contratado", 47.948.150,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",23,"Investigación y Aplicaciones no Nucleares",0,"Investigación y Aplicaciones no Nucleares",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 9.556.650,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",23,"Investigación y Aplicaciones no Nucleares",0,"Investigación y Aplicaciones no Nucleares",2,"Bienes de Consumo",2,"Textiles y Vestuario", 157.847,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",23,"Investigación y Aplicaciones no Nucleares",0,"Investigación y Aplicaciones no Nucleares",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 231.508,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",23,"Investigación y Aplicaciones no Nucleares",0,"Investigación y Aplicaciones no Nucleares",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 31.569,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",23,"Investigación y Aplicaciones no Nucleares",0,"Investigación y Aplicaciones no Nucleares",2,"Bienes de Consumo",6,"Productos de Minerales No Metálicos", 63.139,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",23,"Investigación y Aplicaciones no Nucleares",0,"Investigación y Aplicaciones no Nucleares",2,"Bienes de Consumo",7,"Productos Metálicos", 331.478,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",23,"Investigación y Aplicaciones no Nucleares",0,"Investigación y Aplicaciones no Nucleares",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 2.893.855,0 
50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",105,"Comisión Nacional de Energía Atómica",23,"Investigación y Aplicaciones no Nucleares",0,"Investigación y Aplicaciones no Nucleares",3,"Servicios No Personales",1,"Servicios Básicos", 136.375,0 
